id,energy
1251,-83.96894626500398
1252,-82.57499708900468
1253,-90.35447894300523
1254,-79.14120958700369
1255,-71.04508890900252
1256,-91.79534104600498
1257,-90.04578894300539
1258,-97.0744207240059
1259,-85.8547983680046
1260,-84.27617536800426
1261,-66.10875423100242
1262,-91.03038104600455
1263,-90.46020794300512
1264,-90.55136904600477
1265,-86.08414836800421
1266,-91.7849910460045
1267,-83.8983242650047
1268,-84.16955136800425
1269,-70.85969083600321
1270,-84.88666936800382
1271,-77.96419169000364
1272,-90.31599894300507
1273,-79.09380258700367
1274,-90.27977304600518
1275,-84.19525236800382
1276,-48.24990934700236
1277,-75.12710733800395
1278,-73.22630216199468
1279,-97.12148472400531
1280,-70.76953573300307
1281,-82.58731308900497
1282,-77.34386769000321
1283,-85.28017126500436
1284,-82.29888008900525
1285,-97.11787672400533
1286,-103.37825440200686
1287,-83.95904526500453
1288,-73.06135390900272
1289,-69.1507926300037
1290,-83.68304926500423
1291,-97.16968472400549
1292,-83.76186426500408
1293,-90.09283994300495
1294,-90.25179094300529
1295,-84.32481336800447
1296,-62.34232887900271
1297,-75.02053033800439
1298,-84.10297736800385
1299,-71.94791280600111
1300,-65.92105323100168
1301,-67.99409948399625
1302,-91.10438794300535
1303,-57.836569274001704
1304,-84.67614636800408
1305,-97.0641667240061
1306,-90.29329694300486
1307,-68.80624666000313
1308,-81.222376016005
1309,-97.25731172400538
1310,-97.21227472400551
1311,-63.68004387900237
1312,-58.7046994500015
1313,-75.92582341100388
1314,-97.08634072400582
1315,-90.35886904600466
1316,-91.03004704600517
1317,-63.44684205500289
1318,-84.84214626500398
1319,-76.00378841100428
1320,-66.65298048399563
1321,-97.08174172400595
1322,-90.26846994300467
1323,-84.8587783680041
1324,-77.18616258700331
1325,-74.85094633800418
1326,-97.03173372400579
1327,-66.82406448399706
1328,-76.03742141100429
1329,-72.60327490900272
1330,-83.89062526500402
1331,-60.10316670300381
1332,-59.308492274001765
1333,-75.78569930800404
1334,-67.64483155700327
1335,-83.47598226500395
1336,-63.51388698200299
1337,-75.9556454110043
1338,-83.90315426500456
1339,-67.90746455700355
1340,-68.27768966000349
1341,-90.3595179430049
1342,-72.9146029090025
1343,-77.03144958700341
1344,-63.282431879002615
1345,-61.83158198200272
1346,-72.7580759090024
1347,-96.528301621006
1348,-97.05455972400523
1349,-90.7988760460048
1350,-83.4112811619998
1351,-91.977742046005
1352,-66.69623048399626
1353,-74.50054933800402
1354,-90.53471994300526
1355,-83.52915216199835
1356,-90.8957789430051
1357,-97.22929172400563
1358,-68.20239355700323
1359,-90.41285694300495
1360,-79.02107658700334
1361,-70.24694683600319
1362,-90.35132194300513
1363,-90.36667994300478
1364,-85.06634726500397
1365,-89.89949194300516
1366,-85.81541936800386
1367,-76.46968941100386
1368,-97.1867897240054
1369,-80.81034101600471
1370,-91.17460504600513
1371,-91.11359294300473
1372,-72.11504380600127
1373,-67.65792548399622
1374,-84.56677126500472
1375,-83.83663126500414
1376,-97.16715772400585
1377,-83.75488626500464
1378,-90.8127380460046
1379,-90.07409594300498
1380,-71.45106001200293
1381,-68.74068355700365
1382,-72.74250516199572
1383,-97.22457772400594
1384,-68.21247355700325
1385,-68.13833155700377
1386,-69.08515966000414
1387,-90.3240109430053
1388,-73.25462616199547
1389,-83.2304571920049
1390,-78.41608969000299
1391,-90.93417704600506
1392,-90.23272894300499
1393,-90.00547194300543
1394,-90.14756894300535
1395,-84.26319126500402
1396,-74.1875822350039
1397,-71.30631673300377
1398,-90.3245879430051
1399,-74.63275633800458
1400,-77.88337669000339
1401,-91.72818904600535
1402,-90.10852194300514
1403,-57.03100127400194
1404,-69.92031363000388
1405,-66.98434648399598
1406,-69.34936563000338
1407,-103.25484040200627
1408,-76.4338294110039
1409,-90.09323894300542
1410,-76.15710441100418
1411,-91.9768250460047
1412,-69.06585463000374
1413,-90.86491604600451
1414,-78.71417648399984
1415,-90.29438094300531
1416,-61.32230487900324
1417,-90.96424904600462
1418,-76.3069664110044
1419,-90.36043694300497
1420,-84.0434013680042
1421,-103.3782784020068
1422,-76.2723224110041
1423,-69.38989663000393
1424,-84.8077482650042
1425,-91.73313504600537
1426,-66.06677523100188
1427,-60.84700380600316
1428,-63.254864879002525
1429,-64.45593995200306
1430,-76.41291741100395
1431,-67.85491055700368
1432,-90.08832594300475
1433,-83.55178816199987
1434,-61.35792280599708
1435,-77.8352895870039
1436,-91.01574804600477
1437,-79.10291058700386
1438,-68.09163255700332
1439,-83.4479541619985
1440,-74.98329633800404
1441,-84.04661926500467
1442,-89.90429994300484
1443,-69.06877663000341
1444,-83.2330281920049
1445,-46.543976918000226
1446,-58.33222327400199
1447,-91.1326520460052
1448,-59.9851918059976
1449,-69.42642963000344
1450,-90.96783204600524
1451,-71.8586708060011
1452,-90.24713594300465
1453,-90.30362494300516
1454,-63.90052095200281
1455,-91.83470504600518
1456,-81.35379801600448
1457,-77.79981469000359
1458,-90.0712709430054
1459,-75.55134530800478
1460,-68.10026455700336
1461,-70.63212963000387
1462,-61.4394698790029
1463,-75.02338433800378
1464,-97.10079772400604
1465,-90.4900949430048
1466,-70.11942773300325
1467,-83.85018426500392
1468,-68.28002455700334
1469,-63.30954915800248
1470,-61.645271879002394
1471,-76.23254041100427
1472,-60.84701580600358
1473,-81.00335801600522
1474,-72.00249380600144
1475,-97.16913272400598
1476,-68.10623955700339
1477,-73.65211723500397
1478,-62.36434787900362
1479,-89.86406394300502
1480,-84.27629326500391
1481,-72.66742916199473
1482,-71.92975483600367
1483,-69.50418866000382
1484,-90.74846804600475
1485,-62.2761828790035
1486,-83.5065801619985
1487,-78.52762058700318
1488,-67.43871248399591
1489,-85.22714326500409
1490,-96.94015372400554
1491,-76.8200674840009
1492,-60.274647806003486
1493,-83.47413016199971
1494,-85.10106626500419
1495,-76.05958441100393
1496,-83.73451626500446
1497,-83.99679236800421
1498,-82.60657908900521
1499,-84.79359126500458
1500,-90.28971794300469
1501,-76.422124411004
1502,-83.85923226500472
1503,-56.36170530400159
1504,-66.76239348399577
1505,-78.12516269000389
1506,-77.1986215870038
1507,-91.14469304600516
1508,-64.49670895200325
1509,-83.50883116199839
1510,-69.55820966000374
1511,-84.69847836800454
1512,-85.04570336800407
1513,-74.76811833800457
1514,-84.10439626500465
1515,-71.95618780600125
1516,-64.2367909520026
1517,-90.78465204600525
1518,-63.56506095200257
1519,-62.812995982002576
1520,-72.01646380600141
1521,-74.88345733800452
1522,-67.35725855700366
1523,-69.00272073300312
1524,-84.98100536800393
1525,-77.07755651400385
1526,-97.05972272400595
1527,-46.39336317100242
1528,-84.36626536800395
1529,-63.26178895200246
1530,-78.13959448400055
1531,-60.54233487900274
1532,-61.422954805997506
1533,-90.78753304600468
1534,-83.572956265004
1535,-63.38122795200252
1536,-77.6714515870035
1537,-61.922919982002895
1538,-74.9943463380041
1539,-74.86230833800437
1540,-71.12604601200292
1541,-71.12571101200228
1542,-62.661545055002534
1543,-96.97430072400584
1544,-57.535375274002035
1545,-103.30793840200658
1546,-79.0823325870033
1547,-74.91516233800394
1548,-74.5703362350041
1549,-61.790970982002364
1550,-56.57690120100233
1551,-83.58388016199933
1552,-84.04368526500457
1553,-64.30238295200252
1554,-89.33393687000535
1555,-83.86786026500431
1556,-63.047485879003034
1557,-75.02294533800432
1558,-84.01157236800464
1559,-83.6200342650045
1560,-97.95633372400607
1561,-75.17467533800391
1562,-74.16519423500449
1563,-91.58089404600469
1564,-74.46379423500457
1565,-78.29669969000315
1566,-53.8775450250032
1567,-61.646293982003044
1568,-61.17236180599684
1569,-90.72548604600524
1570,-74.80327833800402
1571,-69.42398866000349
1572,-60.01458570300383
1573,-83.50081116199908
1574,-63.14812195200284
1575,-72.97497980600201
1576,-84.12328426500426
1577,-90.68673204600509
1578,-76.42678341100418
1579,-91.13851704600529
1580,-53.94390902500254
1581,-73.20268616199428
1582,-74.42210523500398
1583,-68.99205363000328
1584,-97.01632072400571
1585,-77.09607351400427
1586,-77.65291848400011
1587,-77.00976051400448
1588,-90.16768294300527
1589,-71.26920880600119
1590,-79.07184048400086
1591,-62.68552698200256
1592,-90.1585269430052
1593,-84.7625762650041
1594,-76.97362351400443
1595,-77.72269658700316
1596,-90.34798894300548
1597,-78.15584258700346
1598,-91.19076394300464
1599,-83.9711382650039
1600,-83.99415626500468
1601,-55.7705372010023
1602,-97.0877027240058
1603,-69.35392963000322
1604,-97.10791372400581
1605,-84.009642265004
1606,-67.8936465570032
1607,-90.79904004600485
1608,-77.32277758700366
1609,-90.3246830460048
1610,-71.68262390900327
1611,-67.42112348399678
1612,-83.98974436800381
1613,-69.26517573300316
1614,-66.27327023100224
1615,-71.2730647330036
1616,-54.820408127998235
1617,-90.39087694300542
1618,-90.2101929430055
1619,-68.65822266000305
1620,-64.3324529820029
1621,-90.2546750460051
1622,-91.59798904600484
1623,-73.05319401200268
1624,-83.70763016199817
1625,-74.58559533800417
1626,-90.44892294300462
1627,-77.69346258700352
1628,-86.02260136800396
1629,-63.13347287900251
1630,-97.13049272400531
1631,-58.98518045000128
1632,-75.1928253080041
1633,-97.23333572400588
1634,-91.02290304600501
1635,-90.2130389430049
1636,-67.60495655700379
1637,-91.15645004600538
1638,-72.84671880600035
1639,-83.96160526500444
1640,-72.25530290900315
1641,-55.05424912800299
1642,-62.96350898200308
1643,-75.48964530800458
1644,-66.68226048399629
1645,-90.91840204600521
1646,-68.48464566000348
1647,-97.22564272400541
1648,-68.0485335570038
1649,-84.43887736800389
1650,-74.56887733800431
1651,-84.25215826500425
1652,-67.99956755700441
1653,-76.80080048399941
1654,-72.75672516199484
1655,-64.31858895200276
1656,-91.7008660460051
1657,-90.94329704600477
1658,-89.92246094300481
1659,-83.95133926500421
1660,-90.01111994300481
1661,-77.1729855870035
1662,-78.04273948400078
1663,-90.36012304600536
1664,-97.12250772400603
1665,-77.04398558700359
1666,-71.66647201200249
1667,-83.3436701619994
1668,-77.2166465870032
1669,-97.09794572400551
1670,-103.32656240200686
1671,-61.421308879002936
1672,-83.99475536800401
1673,-49.51514934700208
1674,-97.00600972400571
1675,-90.30409704600515
1676,-91.74739304600462
1677,-83.02869819200441
1678,-77.69539769000312
1679,-83.09783619200516
1680,-67.85524055700353
1681,-84.21792426500451
1682,-84.46319136800412
1683,-77.87163048399998
1684,-76.06840141100383
1685,-96.90459772400573
1686,-76.6417465140039
1687,-90.40054894300465
1688,-90.26465794300475
1689,-85.37751726500392
1690,-81.32526801600488
1691,-89.31247787000575
1692,-85.52343636800379
1693,-76.78267548400072
1694,-83.34556016199895
1695,-80.80020501600484
1696,-65.86589723100224
1697,-84.24962036800389
1698,-61.383211879002374
1699,-97.08254972400573
1700,-77.90479848399991
1701,-97.31018372400558
1702,-83.45919716199933
1703,-82.53808308900534
1704,-62.66301795200252
1705,-63.18341987900294
1706,-63.36059605500304
1707,-82.38148708900462
1708,-76.07993241100394
1709,-90.973465046005
1710,-62.43807695200303
1711,-90.95630604600501
1712,-71.97959280600116
1713,-84.84652326500418
1714,-97.03429872400557
1715,-66.14496648399654
1716,-68.29620548399544
1717,-83.36387316199944
1718,-84.7823933680038
1719,-69.3041207330034
1720,-84.76476736800396
1721,-83.7488052650042
1722,-68.0144755570036
1723,-76.78418051400422
1724,-76.00207041100384
1725,-76.76420648400017
1726,-72.02242080600081
1727,-97.18876272400576
1728,-65.92914623100205
1729,-90.8350630460045
1730,-82.28184108900496
1731,-77.01886358700358
1732,-61.02342180600317
1733,-68.12486255700333
1734,-84.1830461619993
1735,-84.07325636800397
1736,-83.76728326500415
1737,-97.13086572400607
1738,-79.44633769000302
1739,-67.26466455700393
1740,-75.53511433800395
1741,-76.34233741100434
1742,-90.84399504600515
1743,-72.618798806001
1744,-83.97397126500437
1745,-67.066031483997
1746,-78.63544358700346
1747,-61.32492280599763
1748,-61.20277780599645
1749,-63.461515055002565
1750,-78.47110748399973
1751,-67.03369648399712
1752,-74.08694523500435
1753,-83.45246616199984
1754,-84.19572436800445
1755,-64.38508487900253
1756,-62.50340698200307
1757,-75.08109733800393
1758,-90.39902794300542
1759,-68.00790455700371
1760,-65.53570812800172
1761,-62.33528287900299
1762,-90.34971494300498
1763,-74.59757523500411
1764,-84.94965036800386
1765,-53.93445002500266
1766,-70.3197446300037
1767,-90.05781294300505
1768,-77.08849151400409
1769,-83.77997926500393
1770,-77.35551558700354
1771,-74.58474633800415
1772,-61.01346080600342
1773,-83.8802822650041
1774,-73.13971916199444
1775,-68.84603866000361
1776,-79.00690358700376
1777,-74.13099523500387
1778,-85.06938626500414
1779,-69.27610863000336
1780,-77.92164248399968
1781,-83.92696126500414
1782,-60.922545806003654
1783,-90.7521350460047
1784,-71.88283701200271
1785,-90.38418204600475
1786,-84.56712826500461
1787,-90.74997404600526
1788,-69.4130606300032
1789,-66.47476123100205
1790,-83.90970736800409
1791,-96.54250562100606
1792,-81.1975600160049
1793,-84.94326326500413
1794,-75.5871103380041
1795,-77.80407548400035
1796,-90.44693494300463
1797,-65.62669623100192
1798,-90.07109294300517
1799,-68.35874766000325
1800,-57.827250274001926
1801,-72.95025390900264
1802,-78.04897869000342
1803,-90.46066394300487
1804,-54.34591512799852
1805,-84.8017953680046
1806,-83.20592819200465
1807,-57.579689274001794
1808,-82.62107108900454
1809,-78.39241969000341
1810,-91.08607604600456
1811,-75.43024330800472
1812,-68.14219055700323
1813,-84.13011136800378
1814,-69.59135955700367
1815,-90.47286494300533
1816,-68.05395455700364
1817,-66.0917232310021
1818,-69.4682666300032
1819,-64.89314705500237
1820,-77.03979058700315
1821,-63.07744087900301
1822,-83.4746462650046
1823,-103.32677640200654
1824,-75.83014030800405
1825,-75.04754133800452
1826,-90.37682194300487
1827,-57.045960201002345
1828,-97.17304872400564
1829,-62.216617879003024
1830,-61.529711879003116
1831,-61.0770458060033
1832,-83.21309519200531
1833,-74.91517033800392
1834,-90.14684094300537
1835,-83.47090116199979
1836,-90.07918894300474
1837,-97.17381472400575
1838,-69.33135363000383
1839,-56.516152201002114
1840,-71.63055501200233
1841,-51.0658805230014
1842,-83.56417816199973
1843,-83.38090116199965
1844,-90.34175794300518
1845,-97.1656937240059
1846,-84.42037226500452
1847,-78.51030758700381
1848,-75.52387630800422
1849,-75.19158433800385
1850,-84.14848526500464
1851,-96.5014686210061
1852,-90.05055594300484
1853,-84.68023026500396
1854,-83.50604616199962
1855,-66.60137348399621
1856,-83.3472271619994
1857,-55.767149274001895
1858,-84.02439626500473
1859,-75.0698853380045
1860,-76.26149841100414
1861,-83.03142019200459
1862,-64.978455055003
1863,-67.6244875570037
1864,-74.23584623500392
1865,-76.32383041100456
1866,-90.21539094300533
1867,-61.380820879002385
1868,-69.26832963000379
1869,-90.31292594300521
1870,-83.52854926500459
1871,-82.33222508900508
1872,-103.32880840200687
1873,-84.46287126500465
1874,-65.63416312800291
1875,-83.85509026500404
1876,-90.80978604600477
1877,-76.02408141100386
1878,-82.5666090890054
1879,-85.953468368004
1880,-68.77121166000325
1881,-90.10321194300468
1882,-71.6122278060011
1883,-69.97180273300364
1884,-90.2872609430051
1885,-76.17102641100428
1886,-72.73968316199534
1887,-63.487758055002814
1888,-60.43256070300322
1889,-91.26921504600523
1890,-77.10482548400068
1891,-78.00190069000382
1892,-64.21118695200312
1893,-76.10901441100395
1894,-69.36949563000326
1895,-90.36062694300472
1896,-74.11876923500404
1897,-67.01206248399649
1898,-85.07000426500417
1899,-84.20072436800456
1900,-90.17571994300488
1901,-83.75778116199945
1902,-76.4562084110039
1903,-90.38388004600529
1904,-97.17756572400594
1905,-68.32461155700366
1906,-84.16545536800459
1907,-83.41167716199925
1908,-72.79848090900305
1909,-90.92099404600503
1910,-75.02077833800377
1911,-50.04319642000246
1912,-90.9649910460048
1913,-85.55820536800456
1914,-76.29782341100417
1915,-69.74227866000365
1916,-90.96412504600448
1917,-47.42804434700156
1918,-62.05677287900289
1919,-90.14586494300511
1920,-67.9637205570034
1921,-96.9606027240061
1922,-55.248486128002696
1923,-97.05258672400578
1924,-83.7446142650042
1925,-91.25914004600509
1926,-61.30750280600387
1927,-84.66356236800402
1928,-91.09399504600515
1929,-62.63310698200257
1930,-73.30255316199509
1931,-71.06267401200239
1932,-89.94800494300489
1933,-54.21554926299723
1934,-83.871854265004
1935,-74.4392332350044
1936,-75.51168630800476
1937,-67.94744555700345
1938,-90.85881004600469
1939,-81.22146801600502
1940,-90.1193259430047
1941,-76.09177741100393
1942,-69.78398073300377
1943,-57.27170320100231
1944,-61.125203805997444
1945,-96.91292272400551
1946,-63.77623187900281
1947,-60.953547805997005
1948,-69.20257066000431
1949,-66.54468648399597
1950,-75.70197530800397
1951,-90.93783404600526
1952,-68.97685963000367
1953,-96.53881762100536
1954,-76.32407341100406
1955,-73.61895180600186
1956,-71.98427580600037
1957,-90.19205794300524
1958,-66.96065548399565
1959,-70.28765483600364
1960,-56.94977727400237
1961,-78.551486690003
1962,-84.63409226500426
1963,-72.19625990900295
1964,-68.47086955700343
1965,-61.77251098200304
1966,-77.70891958700395
1967,-68.63251966000371
1968,-63.929954952002845
1969,-84.15998226500415
1970,-91.07877404600458
1971,-77.04752258700319
1972,-89.87108394300503
1973,-68.21046755700354
1974,-83.02004419200512
1975,-69.62002763000328
1976,-76.40852141100459
1977,-90.76967104600499
1978,-85.66410936800457
1979,-90.3179309430052
1980,-91.05486004600516
1981,-84.6483393680046
1982,-77.46895158700318
1983,-75.75119730800452
1984,-63.28003398200235
1985,-75.76116830800402
1986,-62.78825498200331
1987,-65.61984612800188
1988,-75.12668930800464
1989,-83.07337219200508
1990,-57.364751201002036
1991,-61.20922480599802
1992,-70.56357583600311
1993,-64.50677395200273
1994,-72.19423690900294
1995,-82.33923208900524
1996,-103.31966640200608
1997,-103.32030540200685
1998,-63.33722287900309
1999,-60.47797080600321
2000,-69.57904773300379
2001,-76.1381714110039
2002,-83.22079819200462
2003,-83.4371631619997
2004,-84.80449536800461
2005,-97.1332037240054
2006,-63.077496879002865
2007,-75.8781143380038
2008,-83.95685726500415
2009,-97.25585572400541
2010,-77.71003169000323
2011,-89.88794094300465
2012,-68.25764455700391
2013,-69.25688566000372
2014,-84.4683593680038
2015,-90.3834350460047
2016,-84.35617426500448
2017,-85.09070326500387
2018,-71.48621580600047
2019,-75.85160041100426
2020,-96.61876262100577
2021,-83.70510326500425
2022,-84.68638026500412
2023,-90.43585594300475
2024,-83.90186026500396
2025,-56.78833320100239
2026,-69.39913463000357
2027,-83.51973116199952
2028,-69.36053263000395
2029,-84.61482036800408
2030,-90.05313594300515
2031,-75.85431330800475
2032,-74.91105733800396
2033,-90.45472694300497
2034,-83.88458926500425
2035,-57.89011327400203
2036,-84.38357326500409
2037,-67.98109555700375
2038,-72.42855780600075
2039,-75.10182530800466
2040,-89.30739587000517
2041,-74.73597023500406
2042,-67.94300655700317
2043,-69.45221873300306
2044,-60.87646580599721
2045,-83.3593781619984
2046,-66.48190348399658
2047,-90.359614943005
2048,-84.99619636800435
2049,-103.36456240200641
2050,-82.56993908900495
2051,-72.18919780600118
2052,-67.96521355700315
2053,-71.54664180600048
2054,-76.42503048400067
2055,-69.29368263000379
2056,-90.78202304600472
2057,-57.8798412740025
2058,-74.08247223500439
2059,-83.40798416199868
2060,-83.94667026500429
2061,-60.93201480600328
2062,-82.5526930890046
2063,-51.079062523001994
2064,-103.36389240200606
2065,-97.05511672400553
2066,-97.14589872400575
2067,-75.41936833800446
2068,-70.11559263000345
2069,-83.09436419200483
2070,-89.93222494300517
2071,-73.28474516199458
2072,-90.71608704600476
2073,-83.81153226500464
2074,-79.89900069000305
2075,-103.33235440200679
2076,-84.00822336800411
2077,-76.37419541100462
2078,-69.60012073300368
2079,-84.93965626500449
2080,-68.09980955700394
2081,-60.95529780600373
2082,-67.84181655700377
2083,-75.06407533800393
2084,-61.77472798200233
2085,-74.98636433800402
2086,-83.98454826500438
2087,-76.08346941100444
2088,-84.77987736800424
2089,-77.79772248399968
2090,-82.21669808900515
2091,-76.83880851400409
2092,-68.02564255700327
2093,-77.88893548399938
2094,-90.50049194300482
2095,-90.51441694300502
2096,-75.61277130800408
2097,-90.77590104600495
2098,-74.19684223500462
2099,-78.38088469000377
2100,-91.13096404600492
2101,-75.19206730800397
2102,-84.10415536800429
2103,-76.16179741100404
2104,-68.2382365570038
2105,-76.3385394110046
2106,-83.39922116199887
2107,-83.41293116199813
2108,-69.51683873300317
2109,-90.39333994300523
2110,-76.02961741100444
2111,-90.14946294300535
2112,-55.631072128002415
2113,-57.90202620100172
2114,-58.02309427400178
2115,-75.13045533800414
2116,-97.12127072400563
2117,-69.71767955700398
2118,-76.40981541100427
2119,-60.852984806003406
2120,-83.19725719200505
2121,-83.55697916199824
2122,-67.51746048399582
2123,-90.1101319430054
2124,-56.59979820100216
2125,-91.32064704600452
2126,-90.02204994300519
2127,-90.13182694300485
2128,-90.8759569430049
2129,-82.99205019200508
2130,-83.310866161999
2131,-90.08325494300516
2132,-83.38205726500473
2133,-54.50982520100206
2134,-90.97707504600476
2135,-56.19991427400237
2136,-83.32906716199977
2137,-83.71132816199861
2138,-43.231961669001976
2139,-69.49371663000329
2140,-85.87901336800405
2141,-83.62821516199983
2142,-64.32423895200282
2143,-77.0955285140044
2144,-74.44567723500404
2145,-61.62892887900307
2146,-72.55976980600099
2147,-67.62171955700342
2148,-57.33820720100175
2149,-103.29610440200668
2150,-71.84377783600303
2151,-46.531085171002815
2152,-83.95196826500433
2153,-61.80084087900377
2154,-79.90452669000388
2155,-96.54274762100613
2156,-67.36860255700321
2157,-74.1368332350039
2158,-68.11837155700323
2159,-54.00877302500339
2160,-76.20521041100437
2161,-83.69273216199872
2162,-61.865458982002565
2163,-73.25853416199425
2164,-84.10518536800373
2165,-76.23906841100415
2166,-76.38514751400453
2167,-90.33797194300496
2168,-84.50685726500433
2169,-97.12697572400612
2170,-84.04660536800384
2171,-89.35384187000545
2172,-71.31090673300332
2173,-97.24246372400557
2174,-97.20718872400539
2175,-62.707286952002505
2176,-65.15316205500312
2177,-79.20657158700396
2178,-47.95000234700274
2179,-58.2538072740017
2180,-90.47823894300473
2181,-67.00490248399547
2182,-69.27484063000338
2183,-69.53195555700313
2184,-74.94459233800444
2185,-76.27932441100438
2186,-54.20085612800267
2187,-79.15227348400003
2188,-96.85838672400587
2189,-84.69841036800426
2190,-89.87618194300467
2191,-55.60456912800237
2192,-79.00702958700367
2193,-97.21839572400586
2194,-75.51516130800428
2195,-97.05809972400584
2196,-74.5939673380044
2197,-66.85189448400433
2198,-63.21237587900305
2199,-75.82707133800432
2200,-69.35058363000371
2201,-53.34916195200367
2202,-90.09970594300466
2203,-67.98974266000369
2204,-90.43857894300527
2205,-90.90807904600479
2206,-97.17762472400591
2207,-66.27688548399601
2208,-77.22899558700374
2209,-61.93245487900367
2210,-62.33893198200349
2211,-89.94056394300515
2212,-77.62821769000311
2213,-82.0789060890047
2214,-55.11289712800317
2215,-90.72594304600534
2216,-84.05822336800429
2217,-75.93582741100454
2218,-83.1236391920047
2219,-76.93360458700317
2220,-90.85938504600472
2221,-72.78646180600117
2222,-83.3600751619997
2223,-76.37400651400367
2224,-90.89781104600479
2225,-72.77826990900303
2226,-83.78470716199809
2227,-90.95293294300518
2228,-96.52264862100583
2229,-56.45809720100169
2230,-69.82324555700325
2231,-55.44298812800298
2232,-60.831485806003
2233,-83.38519516199813
2234,-69.26130266000382
2235,-68.03958455700376
2236,-89.94823694300521
2237,-66.70876748399678
2238,-90.40465694300474
2239,-82.61456608900517
2240,-90.88627294300477
2241,-64.14546595200318
2242,-90.24872794300518
2243,-76.10243141100455
2244,-90.68773304600472
2245,-84.13378926500445
2246,-75.09354533800433
2247,-97.12272272400605
2248,-74.83886833800443
2249,-68.22633866000342
2250,-74.87630333800462
2251,-75.80095830800474
2252,-90.82055904600475
2253,-90.10692994300462
2254,-84.57460826500392
2255,-68.00409955700343
2256,-90.89802094300467
2257,-69.81499273300324
2258,-80.89690601600523
2259,-76.10112341100466
2260,-71.63129980600024
2261,-69.4659896300036
2262,-90.73386604600455
2263,-79.08451758700357
2264,-83.92482626500441
2265,-90.44703994300471
2266,-62.06179487900317
2267,-84.08376036800382
2268,-90.90089304600497
2269,-90.05667294300474
2270,-83.92882726500466
2271,-71.21465480600091
2272,-90.07768594300524
2273,-97.14158872400549
2274,-83.41404616199907
2275,-82.22905008900489
2276,-61.314661805998185
2277,-76.90193151400399
2278,-97.18246672400528
2279,-70.48411883600329
2280,-83.45386416199835
2281,-90.3170309430052
2282,-76.23878441100442
2283,-72.72102216199528
2284,-90.35534004600504
2285,-72.84822490900297
2286,-90.85064404600507
2287,-73.5252688060009
2288,-90.90312604600513
2289,-69.1365186300036
2290,-58.94068227400203
2291,-84.32472836800389
2292,-84.71593836800457
2293,-84.87933226500445
2294,-68.98183763000361
2295,-68.09236955700362
2296,-85.01270336800462
2297,-84.89228236800409
2298,-68.18913555700328
2299,-83.21074516199951
2300,-66.67127448399697
2301,-90.14207894300489
2302,-66.08638523100217
2303,-67.96976155700395
2304,-75.07011633800448
2305,-60.9976238060035
2306,-61.370169806004014
2307,-83.67703226500453
2308,-82.95731916199838
2309,-68.007115557004
2310,-54.527985201001684
2311,-68.96198673300387
2312,-97.8762327240056
2313,-85.48464936800428
2314,-91.0972450460049
2315,-76.69170248400042
2316,-71.26593173300353
2317,-73.23583916199459
2318,-89.93967194300512
2319,-72.46786180600066
2320,-77.14970758700383
2321,-83.37866716199824
2322,-85.1848433680043
2323,-81.44697401600479
2324,-63.04228995200265
2325,-82.54159108900512
2326,-74.91451333800433
2327,-84.38145826500386
2328,-77.41968958700363
2329,-83.1103911920045
2330,-96.53581662100623
2331,-54.10154426299778
2332,-68.75443963000362
2333,-68.04476655700364
2334,-83.76259126500463
2335,-77.39070558700314
2336,-82.59487508900474
2337,-90.9051250460052
2338,-76.31794541100408
2339,-76.71041158700336
2340,-74.17488923500423
2341,-97.09668472400608
2342,-77.69658648400036
2343,-69.80963873300334
2344,-76.8710645140045
2345,-90.35145494300468
2346,-78.04249448399969
2347,-84.90380536800421
2348,-90.26533094300521
2349,-76.30666241100425
2350,-73.21525316199586
2351,-84.4814583680045
2352,-76.5087274840007
2353,-90.33695794300547
2354,-68.6659636600034
2355,-59.039383377002196
2356,-56.803223201001856
2357,-62.7885889820036
2358,-90.50767894300498
2359,-76.80749848400046
2360,-77.93268048400023
2361,-84.51344826500463
2362,-90.04196494300504
2363,-96.53033362100541
2364,-72.77171880600145
2365,-84.09549626500393
2366,-71.96855880600197
2367,-83.45572426500439
2368,-90.19195294300516
2369,-84.01720636800383
2370,-91.04222604600454
2371,-66.7918784839967
2372,-90.43193894300475
2373,-90.28589894300512
2374,-71.10121480600174
2375,-69.61318666000352
2376,-90.4802149430052
2377,-58.80229845000213
2378,-71.94369483600349
2379,-73.09147016199495
2380,-74.5069902350042
2381,-75.5294473380045
2382,-65.92387123100252
2383,-70.56417683600375
2384,-68.56201166000301
2385,-84.31229426500431
2386,-84.10427626500405
2387,-68.06373148399689
2388,-76.87173651400371
2389,-61.46319480600323
2390,-77.26009151400376
2391,-75.74197230800473
2392,-83.76129926500471
2393,-67.80640966000374
2394,-97.19224472400583
2395,-103.28551740200601
2396,-69.47107163000328
2397,-68.50895955700344
2398,-63.32068395200258
2399,-74.76201623500401
2400,-69.6347306600037
2401,-83.89157926500411
2402,-85.45707936800409
2403,-85.24028226500468
2404,-68.04403555700355
2405,-68.25648255700435
2406,-68.28374655700372
2407,-85.1133353680043
2408,-82.53654308900514
2409,-63.81673695200243
2410,-55.96174602500287
2411,-55.57013812800233
2412,-83.90632326500418
2413,-63.50663987900316
2414,-63.088107879002564
2415,-83.54904816199814
2416,-71.81680780600072
2417,-74.9619933380045
